Compound,A,OxidationStateofA,Aprime,OxidationStateofAprime,B,OxidationStateofB,Bprime,OxidationStateofBprime,X,OxidationStateofX,Xprime,OxidationStateofXprime,GroupCat,Temperature,Z,Volume,CalculatedDensity,SpaceGroup,SpaceGroupNumber,TiltAll_1,TiltAll_2,TiltAll_3,TiltAll_4,TiltAll_5,TiltAll_6,ZofX,ZofXprime,ZofB,ZofBprime,ZofA,ZofAprime,AtomicMassofX,AtomicMassofXprime,AtomicMassofB,AtomicMassofBprime,AtomicMassofA,AtomicMassofAprime,ARENofX,ARENofXprime,ARENofB,ARENofBprime,ARENofA,ARENofAprime,r_XIIofA,r_XIIofAprime,r_VIofBprime,r_VIofB,rofX,rofXprime,r_VIIofB,CrystalRadiusofA,CrystalRadiusofAprime,CrystalRadiusofBprime,CrystalRadiusofX,CrystalRadiusofXprime,CrystalRadiusofB,GroupofB,GroupofA,GroupofAprime,GroupofBprime,GroupofX,GroupofXprime,IonicRadiiofX,IonicRadiiofXprime,IonicRadiiofB,IonicRadiiofBprime,IonicRadiiofA,IonicRadiiofAprime,IonizationPotentialofX,IonizationPotentialofXprime,IonizationPotentialofB,IonizationPotentialofBprime,IonizationPotentialofA,IonizationPotentialofAprime,MendeleevNumberofX,MendeleevNumberofXprime,MendeleevNumberofB,MendeleevNumberofBprime,MendeleevNumberofA,MendeleevNumberofAprime,PaulingENofX,PaulingENofXprime,PaulingENofB,PaulingENofBprime,PaulingENofA,PaulingENofAprime,PeriodofX,PeriodofXprime,PeriodofB,PeriodofBprime,PeriodofA,PeriodofAprime,ValenceElectronsofX,ValenceElectronsofXprime,ValenceElectronsofB,ValenceElectronsofBprime,ValenceElectronsofA,ValenceElectronsofAprime,ZungerRadiiofX,ZungerRadiiofXprime,ZungerRadiiofB,ZungerRadiiofBprime,ZungerRadiiofA,ZungerRadiiofAprime,BoilingPtofA,BoilingPtofAprime,BoilingPtofB,BoilingPtofX,BoilingPtofXprime,BoilingPtofBprime,CoefficientofLinearThermalExpansionatSpecofA,CoefficientofLinearThermalExpansionatSpecofAprime,CoefficientofLinearThermalExpansionatSpecofB,CoefficientofLinearThermalExpansionatSpecofBprime,DensityatSpecofA,DensityatSpecofAprime,DensityatSpecofB,DensityatSpecofBprime,EnthalpyofFusionofA,EnthalpyofFusionofAprime,EnthalpyofFusionofB,EnthalpyofFusionofBprime,MeltingPtofA,MeltingPtofAprime,MeltingPtofB,MeltingPtofBprime,SpecificHeatCapacityofA,SpecificHeatCapacityofAprime,SpecificHeatCapacityofB,SpecificHeatCapacityofBprime,ThermalHeatConductivityofA,ThermalHeatConductivityofAprime,ThermalHeatConductivityofB,ThermalHeatConductivityofBprime,rA,rB,rX,ToleranceBVP,Vc
RbSrF3,Rb,1,Rb,1,Sr,2,Sr,2,F,-1,F,-1,16,NaN,NaN,NaN,NaN,,-300,-300,0,0,0,0,0,9,9,38,38,37,37,18.9984032,18.9984032,87.62,87.62,85.4678,85.4678,4.1,4.1,0.99,0.99,0.89,0.89,1.972,1.972,1.314,1.314,1.145,1.145,1.372,1.66,1.66,1.32,1.19,1.19,1.32,2,1,1,2,17,17,1.33,1.33,1.18,1.18,1.52,1.52,17.42282,17.42282,5.6949,5.6949,4.17713,4.17713,93,93,8,8,4,4,3.98,3.98,0.95,0.95,0.82,0.82,2,2,5,5,5,5,1,1,3,3,2,2,0.25,0.25,1.42,1.42,1.67,1.67,688,688,1382,-188.11,-188.11,1382,-300,-300,22.5,22.5,1.53,1.53,2.64,2.64,25.6,25.6,84.8,84.8,39.3,39.3,777,777,0.364,0.364,0.306,0.306,0.582,0.582,0.353,0.353,1.972,1.314,1.145,0.896320389,14.86981402
RbTaO3,Rb,1,Rb,1,Ta,5,Ta,5,O,-2,O,-2,16,293,8,659.7,6.33,C12/m1,12,-300,0,0,0,0,0,8,8,73,73,37,37,15.9994,15.9994,180.9479,180.9479,85.4678,85.4678,3.5,3.5,1.33,1.33,0.89,0.89,1.972,1.972,0.777,0.777,1.21,1.21,0.834,1.66,1.66,0.78,1.26,1.26,0.78,5,1,1,5,16,16,1.4,1.4,0.64,0.64,1.52,1.52,13.61806,13.61806,7.5496,7.5496,4.17713,4.17713,87,87,48,48,4,4,3.44,3.44,1.5,1.5,0.82,0.82,2,2,6,6,5,5,2,2,6,6,2,2,0.285,0.285,1.28,1.28,1.67,1.67,688,688,5458,-182.962,-182.962,5458,-300,-300,6.3,6.3,1.53,1.53,16.4,16.4,25.6,25.6,202.1,202.1,39.3,39.3,3007,3007,0.364,0.364,0.14,0.14,0.582,0.582,0.575,0.575,1.972,0.777,1.21,1.132367276,117.6989113
RbTiBr3,Rb,1,Rb,1,Ti,2,Ti,2,Br,-1,Br,-1,6,293,2,309.9,4,P63/mmc,194,-300,0,0,0,0,0,35,35,22,22,37,37,79.904,79.904,47.867,47.867,85.4678,85.4678,2.74,2.74,1.32,1.32,0.89,0.89,1.972,1.972,-300,-300,1.82,1.82,0,1.66,1.66,1,1.82,1.82,1,4,1,1,4,17,17,1.96,1.96,0.86,0.86,1.52,1.52,11.81381,11.81381,6.8281,6.8281,4.17713,4.17713,95,95,43,43,4,4,2.96,2.96,1.54,1.54,0.82,0.82,4,4,4,4,5,5,2,2,4,4,2,2,0.58,0.58,1.15,1.15,1.67,1.67,688,688,3287,58.8,58.8,3287,-300,-300,8.6,8.6,1.53,1.53,4.51,4.51,25.6,25.6,295.6,295.6,39.3,39.3,1670,1670,0.364,0.364,0.522,0.522,0.582,0.582,0.219,0.219,1.972,-300,1.82,-300,-0.273897661
RbTiCl3,Rb,1,Rb,1,Ti,2,Ti,2,Cl,-1,Cl,-1,6,293,2,263.2,3.02,P63/mmc,194,-300,0,0,0,0,0,17,17,22,22,37,37,35.453,35.453,47.867,47.867,85.4678,85.4678,2.83,2.83,1.32,1.32,0.89,0.89,1.972,1.972,-300,-300,1.67,1.67,0,1.66,1.66,1,1.67,1.67,1,4,1,1,4,17,17,1.81,1.81,0.86,0.86,1.52,1.52,12.96764,12.96764,6.8281,6.8281,4.17713,4.17713,94,94,43,43,4,4,3.16,3.16,1.54,1.54,0.82,0.82,3,3,4,4,5,5,5,5,4,4,2,2,0.5,0.5,1.15,1.15,1.67,1.67,688,688,3287,-34.04,-34.04,3287,-300,-300,8.6,8.6,1.53,1.53,4.51,4.51,25.6,25.6,295.6,295.6,39.3,39.3,1670,1670,0.364,0.364,0.522,0.522,0.582,0.582,0.219,0.219,1.972,-300,1.67,-300,-0.273897661
RbUO3,Rb,1,Rb,1,U,5,U,5,O,-2,O,-2,3,293,1,80.74,7.64,Pm-3m,221,23,0,0,0,0,0,8,8,92,92,37,37,15.9994,15.9994,238.02891,238.02891,85.4678,85.4678,3.5,3.5,-300,-300,0.89,0.89,1.972,1.972,0.932,0.932,1.21,1.21,0.989,1.66,1.66,0.9,1.26,1.26,0.9,3,1,1,3,16,16,1.4,1.4,0.76,0.76,1.52,1.52,13.61806,13.61806,6.19405,6.19405,4.17713,4.17713,87,87,20,20,4,4,3.44,3.44,1.7,1.7,0.82,0.82,2,2,7,7,5,5,2,2,6,6,2,2,0.285,0.285,-300,-300,1.67,1.67,688,688,4131,-182.962,-182.962,4131,-300,-300,13.9,13.9,1.53,1.53,19.1,19.1,25.6,25.6,38.4,38.4,39.3,39.3,1135,1135,0.364,0.364,0.116,0.116,0.582,0.582,0.276,0.276,1.972,0.932,1.21,1.0504266,109.3011948
RbVBr3,Rb,1,Rb,1,V,2,V,2,Br,-1,Br,-1,6,33,6,879.06,4.26,P63cm,185,-300,0,0,0,0,0,35,35,23,23,37,37,79.904,79.904,50.9415,50.9415,85.4678,85.4678,2.74,2.74,1.45,1.45,0.89,0.89,1.972,1.972,0.896,0.896,1.82,1.82,0.954,1.66,1.66,0.93,1.82,1.82,0.93,5,1,1,5,17,17,1.96,1.96,0.79,0.79,1.52,1.52,11.81381,11.81381,6.7462,6.7462,4.17713,4.17713,95,95,46,46,4,4,2.96,2.96,1.63,1.63,0.82,0.82,4,4,4,4,5,5,2,2,5,5,2,2,0.58,0.58,1.09,1.09,1.67,1.67,688,688,3407,58.8,58.8,3407,-300,-300,8.4,8.4,1.53,1.53,6,6,25.6,25.6,422,422,39.3,39.3,1910,1910,0.364,0.364,0.489,0.489,0.582,0.582,0.307,0.307,1.972,0.896,1.82,0.987241868,17.77843812
RbVBr3,Rb,1,Rb,1,V,2,V,2,Br,-1,Br,-1,6,293,2,298.46,4.19,P63/mmc,194,-300,0,0,0,0,0,35,35,23,23,37,37,79.904,79.904,50.9415,50.9415,85.4678,85.4678,2.74,2.74,1.45,1.45,0.89,0.89,1.972,1.972,0.896,0.896,1.82,1.82,0.954,1.66,1.66,0.93,1.82,1.82,0.93,5,1,1,5,17,17,1.96,1.96,0.79,0.79,1.52,1.52,11.81381,11.81381,6.7462,6.7462,4.17713,4.17713,95,95,46,46,4,4,2.96,2.96,1.63,1.63,0.82,0.82,4,4,4,4,5,5,2,2,5,5,2,2,0.58,0.58,1.09,1.09,1.67,1.67,688,688,3407,58.8,58.8,3407,-300,-300,8.4,8.4,1.53,1.53,6,6,25.6,25.6,422,422,39.3,39.3,1910,1910,0.364,0.364,0.489,0.489,0.582,0.582,0.307,0.307,1.972,0.896,1.82,0.987241868,17.77843812
RbVCl3,Rb,1,Rb,1,V,2,V,2,l,-1,l,-1,6,4.2,2,250.78,3.21,P63/mmc,194,-300,0,0,0,0,0,-300,-300,23,23,37,37,-300,-300,50.9415,50.9415,85.4678,85.4678,-300,-300,1.45,1.45,0.89,0.89,1.972,1.972,0.896,0.896,-300,-300,0.954,1.66,1.66,0.93,-300,-300,0.93,5,1,1,5,-300,-300,-300,-300,0.79,0.79,1.52,1.52,-300,-300,6.7462,6.7462,4.17713,4.17713,-300,-300,46,46,4,4,-300,-300,1.63,1.63,0.82,0.82,-300,-300,4,4,5,5,-300,-300,5,5,2,2,-300,-300,1.09,1.09,1.67,1.67,688,688,3407,-300,-300,3407,-300,-300,8.4,8.4,1.53,1.53,6,6,25.6,25.6,422,422,39.3,39.3,1910,1910,0.364,0.364,0.489,0.489,0.582,0.582,0.307,0.307,1.972,0.896,-300,0.704563028,17.77843812
RbVCl3,Rb,1,Rb,1,V,2,V,2,l,-1,l,-1,6,293,2,257.69,3.13,P63/mmc,194,-300,0,0,0,0,0,-300,-300,23,23,37,37,-300,-300,50.9415,50.9415,85.4678,85.4678,-300,-300,1.45,1.45,0.89,0.89,1.972,1.972,0.896,0.896,-300,-300,0.954,1.66,1.66,0.93,-300,-300,0.93,5,1,1,5,-300,-300,-300,-300,0.79,0.79,1.52,1.52,-300,-300,6.7462,6.7462,4.17713,4.17713,-300,-300,46,46,4,4,-300,-300,1.63,1.63,0.82,0.82,-300,-300,4,4,5,5,-300,-300,5,5,2,2,-300,-300,1.09,1.09,1.67,1.67,688,688,3407,-300,-300,3407,-300,-300,8.4,8.4,1.53,1.53,6,6,25.6,25.6,422,422,39.3,39.3,1910,1910,0.364,0.364,0.489,0.489,0.582,0.582,0.307,0.307,1.972,0.896,-300,0.704563028,17.77843812
RbVF3,Rb,1,Rb,1,V,2,V,2,F,-1,F,-1,3,293,1,73.14,4.39,Pm-3m,221,23,0,0,0,0,0,9,9,23,23,37,37,18.9984032,18.9984032,50.9415,50.9415,85.4678,85.4678,4.1,4.1,1.45,1.45,0.89,0.89,1.972,1.972,0.896,0.896,1.145,1.145,0.954,1.66,1.66,0.93,1.19,1.19,0.93,5,1,1,5,17,17,1.33,1.33,0.79,0.79,1.52,1.52,17.42282,17.42282,6.7462,6.7462,4.17713,4.17713,93,93,46,46,4,4,3.98,3.98,1.63,1.63,0.82,0.82,2,2,4,4,5,5,1,1,5,5,2,2,0.25,0.25,1.09,1.09,1.67,1.67,688,688,3407,-188.11,-188.11,3407,-300,-300,8.4,8.4,1.53,1.53,6,6,25.6,25.6,422,422,39.3,39.3,1910,1910,0.364,0.364,0.489,0.489,0.582,0.582,0.307,0.307,1.972,0.896,1.145,1.07988821,17.77843812
RbYbBr3,Rb,1,Rb,1,Yb,2,Yb,2,Br,-1,Br,-1,NaN,293,4,706.77,4.68,Pbnm,62,10,11,0,0,0,0,35,35,70,70,37,37,79.904,79.904,173.04,173.04,85.4678,85.4678,2.74,2.74,-300,-300,0.89,0.89,1.972,1.972,-300,-300,1.82,1.82,0,1.66,1.66,1.16,1.82,1.82,1.16,3,1,1,3,17,17,1.96,1.96,1.02,1.02,1.52,1.52,11.81381,11.81381,6.25416,6.25416,4.17713,4.17713,95,95,39,39,4,4,2.96,2.96,-300,-300,0.82,0.82,4,4,6,6,5,5,2,2,3,3,2,2,0.58,0.58,-300,-300,1.67,1.67,688,688,1196,58.8,58.8,1196,-300,-300,26.3,26.3,1.53,1.53,6.9,6.9,25.6,25.6,44.3,44.3,39.3,39.3,819,819,0.364,0.364,0.154,0.154,0.582,0.582,0.385,0.385,1.972,-300,1.82,-300,-0.273897661
RbYbF3,Rb,1,Rb,1,Yb,2,Yb,2,F,-1,F,-1,3,293,1,92.96,5.64,Pm-3m,221,23,0,0,0,0,0,9,9,70,70,37,37,18.9984032,18.9984032,173.04,173.04,85.4678,85.4678,4.1,4.1,-300,-300,0.89,0.89,1.972,1.972,-300,-300,1.145,1.145,0,1.66,1.66,1.16,1.19,1.19,1.16,3,1,1,3,17,17,1.33,1.33,1.02,1.02,1.52,1.52,17.42282,17.42282,6.25416,6.25416,4.17713,4.17713,93,93,39,39,4,4,3.98,3.98,-300,-300,0.82,0.82,2,2,6,6,5,5,1,1,3,3,2,2,0.25,0.25,-300,-300,1.67,1.67,688,688,1196,-188.11,-188.11,1196,-300,-300,26.3,26.3,1.53,1.53,6.9,6.9,25.6,25.6,44.3,44.3,39.3,39.3,819,819,0.364,0.364,0.154,0.154,0.582,0.582,0.385,0.385,1.972,-300,1.145,-300,-0.273897661
RbZnCl3,Rb,1,Rb,1,Zn,2,Zn,2,Cl,-1,Cl,-1,16,NaN,NaN,NaN,NaN,,-300,-300,0,0,0,0,0,17,17,30,30,37,37,35.453,35.453,65.409,65.409,85.4678,85.4678,2.83,2.83,1.66,1.66,0.89,0.89,1.972,1.972,0.9,0.9,1.67,1.67,0.958,1.66,1.66,0.88,1.67,1.67,0.88,12,1,1,12,17,17,1.81,1.81,0.74,0.74,1.52,1.52,12.96764,12.96764,9.3942,9.3942,4.17713,4.17713,94,94,69,69,4,4,3.16,3.16,1.65,1.65,0.82,0.82,3,3,4,4,5,5,5,5,3,3,2,2,0.5,0.5,0.82,0.82,1.67,1.67,688,688,907,-34.04,-34.04,907,-300,-300,30.2,30.2,1.53,1.53,7.14,7.14,25.6,25.6,108.1,108.1,39.3,39.3,419.53,419.53,0.364,0.364,0.388,0.388,0.582,0.582,1.16,1.16,1.972,0.9,1.67,1.002055602,17.74522213
RbZnF3,Rb,1,Rb,1,Zn,2,Zn,2,F,-1,F,-1,6,293,6,435.1,4.76,P63/mmc,194,-300,0,0,0,0,0,9,9,30,30,37,37,18.9984032,18.9984032,65.409,65.409,85.4678,85.4678,4.1,4.1,1.66,1.66,0.89,0.89,1.972,1.972,0.9,0.9,1.145,1.145,0.958,1.66,1.66,0.88,1.19,1.19,0.88,12,1,1,12,17,17,1.33,1.33,0.74,0.74,1.52,1.52,17.42282,17.42282,9.3942,9.3942,4.17713,4.17713,93,93,69,69,4,4,3.98,3.98,1.65,1.65,0.82,0.82,2,2,4,4,5,5,1,1,3,3,2,2,0.25,0.25,0.82,0.82,1.67,1.67,688,688,907,-188.11,-188.11,907,-300,-300,30.2,30.2,1.53,1.53,7.14,7.14,25.6,25.6,108.1,108.1,39.3,39.3,419.53,419.53,0.364,0.364,0.388,0.388,0.582,0.582,1.16,1.16,1.972,0.9,1.145,1.077775959,17.74522213
Sc2NiMnO6,Sc,3,Sc,3,Ni,2,Mn,4,O,-2,O,-2,NaN,1.5,2,196.1,5.07,P121/n1,14,10,11,0,0,0,0,8,8,28,25,21,21,15.9994,15.9994,58.6934,54.938049,44.95591,44.95591,3.5,3.5,1.75,1.6,1.2,1.2,1.152,1.152,0.693,0.85,1.21,1.21,0.908,0.885,0.885,0.67,1.26,1.26,0.83,10,3,3,7,16,16,1.4,1.4,0.69,0.53,0.75,0.75,13.61806,13.61806,7.6398,7.43402,6.5615,6.5615,87,87,55,52,11,11,3.44,3.44,1.91,1.55,1.36,1.36,2,2,4,4,4,4,2,2,2,4,3,3,0.285,0.285,0.96,0.99,1.22,1.22,2836,2836,2913,-182.962,-182.962,2061,10.2,10.2,13.4,21.7,2.99,2.99,8.9,7.3,314,314,290.3,235,1541,1541,1455,1246,0.567,0.567,0.445,0.479,0.158,0.158,0.907,0.0782,1.152,0.7715,1.21,0.84288984,37.65786148
Sc2NiMnO6,Sc,3,Sc,3,Ni,2,Mn,4,O,-2,O,-2,NaN,295,2,196.51,5.06,P121/n1,14,10,11,0,0,0,0,8,8,28,25,21,21,15.9994,15.9994,58.6934,54.938049,44.95591,44.95591,3.5,3.5,1.75,1.6,1.2,1.2,1.152,1.152,0.693,0.85,1.21,1.21,0.908,0.885,0.885,0.67,1.26,1.26,0.83,10,3,3,7,16,16,1.4,1.4,0.69,0.53,0.75,0.75,13.61806,13.61806,7.6398,7.43402,6.5615,6.5615,87,87,55,52,11,11,3.44,3.44,1.91,1.55,1.36,1.36,2,2,4,4,4,4,2,2,2,4,3,3,0.285,0.285,0.96,0.99,1.22,1.22,2836,2836,2913,-182.962,-182.962,2061,10.2,10.2,13.4,21.7,2.99,2.99,8.9,7.3,314,314,290.3,235,1541,1541,1455,1246,0.567,0.567,0.445,0.479,0.158,0.158,0.907,0.0782,1.152,0.7715,1.21,0.84288984,37.65786148
ScAlO3,Sc,3,Sc,3,Al,3,Al,3,O,-2,O,-2,5,293,4,186.1,4.28,Pbnm,62,10,11,0,0,0,0,8,8,13,13,21,21,15.9994,15.9994,26.981538,26.981538,44.95591,44.95591,3.5,3.5,1.47,1.47,1.2,1.2,1.152,1.152,0.666,0.666,1.21,1.21,0.724,0.885,0.885,0.675,1.26,1.26,0.675,13,3,3,13,16,16,1.4,1.4,0.54,0.54,0.75,0.75,13.61806,13.61806,5.98577,5.98577,6.5615,6.5615,87,87,73,73,11,11,3.44,3.44,1.61,1.61,1.36,1.36,2,2,3,3,4,4,2,2,3,3,3,3,0.285,0.285,0.77,0.77,1.22,1.22,2836,2836,2519,-182.962,-182.962,2519,10.2,10.2,23.1,23.1,2.99,2.99,2.7,2.7,314,314,399.9,399.9,1541,1541,660.32,660.32,0.567,0.567,0.904,0.904,0.158,0.158,2.37,2.37,1.152,0.666,1.21,0.890291161,44.82612462
ScAlO3,Sc,3,Sc,3,Al,3,Al,3,O,-2,O,-2,NaN,773,4,188.29,4.23,Pbnm,62,10,11,0,0,0,0,8,8,13,13,21,21,15.9994,15.9994,26.981538,26.981538,44.95591,44.95591,3.5,3.5,1.47,1.47,1.2,1.2,1.152,1.152,0.666,0.666,1.21,1.21,0.724,0.885,0.885,0.675,1.26,1.26,0.675,13,3,3,13,16,16,1.4,1.4,0.54,0.54,0.75,0.75,13.61806,13.61806,5.98577,5.98577,6.5615,6.5615,87,87,73,73,11,11,3.44,3.44,1.61,1.61,1.36,1.36,2,2,3,3,4,4,2,2,3,3,3,3,0.285,0.285,0.77,0.77,1.22,1.22,2836,2836,2519,-182.962,-182.962,2519,10.2,10.2,23.1,23.1,2.99,2.99,2.7,2.7,314,314,399.9,399.9,1541,1541,660.32,660.32,0.567,0.567,0.904,0.904,0.158,0.158,2.37,2.37,1.152,0.666,1.21,0.890291161,44.82612462
ScAlO3,Sc,3,Sc,3,Al,3,Al,3,O,-2,O,-2,NaN,1073,4,190,4.19,Pbnm,62,10,11,0,0,0,0,8,8,13,13,21,21,15.9994,15.9994,26.981538,26.981538,44.95591,44.95591,3.5,3.5,1.47,1.47,1.2,1.2,1.152,1.152,0.666,0.666,1.21,1.21,0.724,0.885,0.885,0.675,1.26,1.26,0.675,13,3,3,13,16,16,1.4,1.4,0.54,0.54,0.75,0.75,13.61806,13.61806,5.98577,5.98577,6.5615,6.5615,87,87,73,73,11,11,3.44,3.44,1.61,1.61,1.36,1.36,2,2,3,3,4,4,2,2,3,3,3,3,0.285,0.285,0.77,0.77,1.22,1.22,2836,2836,2519,-182.962,-182.962,2519,10.2,10.2,23.1,23.1,2.99,2.99,2.7,2.7,314,314,399.9,399.9,1541,1541,660.32,660.32,0.567,0.567,0.904,0.904,0.158,0.158,2.37,2.37,1.152,0.666,1.21,0.890291161,44.82612462
ScAlO3,Sc,3,Sc,3,Al,3,Al,3,O,-2,O,-2,NaN,1373,4,191.64,4.16,Pbnm,62,10,11,0,0,0,0,8,8,13,13,21,21,15.9994,15.9994,26.981538,26.981538,44.95591,44.95591,3.5,3.5,1.47,1.47,1.2,1.2,1.152,1.152,0.666,0.666,1.21,1.21,0.724,0.885,0.885,0.675,1.26,1.26,0.675,13,3,3,13,16,16,1.4,1.4,0.54,0.54,0.75,0.75,13.61806,13.61806,5.98577,5.98577,6.5615,6.5615,87,87,73,73,11,11,3.44,3.44,1.61,1.61,1.36,1.36,2,2,3,3,4,4,2,2,3,3,3,3,0.285,0.285,0.77,0.77,1.22,1.22,2836,2836,2519,-182.962,-182.962,2519,10.2,10.2,23.1,23.1,2.99,2.99,2.7,2.7,314,314,399.9,399.9,1541,1541,660.32,660.32,0.567,0.567,0.904,0.904,0.158,0.158,2.37,2.37,1.152,0.666,1.21,0.890291161,44.82612462
ScBO3,Sc,3,Sc,3,B,3,B,3,O,-2,O,-2,13,293,6,299.01,3.46,R-3cH,-300,-300,0,0,0,0,0,8,8,5,5,21,21,15.9994,15.9994,10.811,10.811,44.95591,44.95591,3.5,3.5,2.01,2.01,1.2,1.2,1.152,1.152,0.417,0.417,1.21,1.21,0.475,0.885,0.885,0.41,1.26,1.26,0.41,13,3,3,13,16,16,1.4,1.4,-300,-300,0.75,0.75,13.61806,13.61806,8.29803,8.29803,6.5615,6.5615,87,87,72,72,11,11,3.44,3.44,2.04,2.04,1.36,1.36,2,2,2,2,4,4,2,2,3,3,3,3,0.285,0.285,0.48,0.48,1.22,1.22,2836,2836,-300,-182.962,-182.962,-300,10.2,10.2,-300,-300,2.99,2.99,-300,-300,314,314,-300,-300,1541,1541,-300,-300,0.567,0.567,-300,-300,0.158,0.158,-300,-300,1.152,0.417,1.21,1.026543465,51.55836001
ScCrO3,Sc,3,Sc,3,Cr,3,Cr,3,O,-2,O,-2,5,293,4,198.84,4.84,Pnma,62,10,11,0,0,0,0,8,8,24,24,21,21,15.9994,15.9994,51.9961,51.9961,44.95591,44.95591,3.5,3.5,1.56,1.56,1.2,1.2,1.152,1.152,0.77,0.77,1.21,1.21,0.828,0.885,0.885,0.755,1.26,1.26,0.755,6,3,3,6,16,16,1.4,1.4,0.62,0.62,0.75,0.75,13.61806,13.61806,6.7665,6.7665,6.5615,6.5615,87,87,49,49,11,11,3.44,3.44,1.66,1.66,1.36,1.36,2,2,4,4,4,4,2,2,6,6,3,3,0.285,0.285,1.07,1.07,1.22,1.22,2836,2836,2671,-182.962,-182.962,2671,10.2,10.2,4.9,4.9,2.99,2.99,7.15,7.15,314,314,404,404,1541,1541,1907,1907,0.567,0.567,0.45,0.45,0.158,0.158,0.937,0.937,1.152,0.77,1.21,0.843528393,42.50785785
Sm2CoMnO6,Sm,3,Sm,3,Co,2,Mn,4,O,-2,O,-2,NaN,293,2,226.87,7.47,P121/n1,14,10,11,0,0,0,0,8,8,27,25,62,62,15.9994,15.9994,58.9332,54.938049,150.36,150.36,3.5,3.5,1.7,1.6,-300,-300,1.391,1.391,0.693,0.888,1.21,1.21,0.946,1.098,1.098,0.67,1.26,1.26,0.79,9,3,3,7,16,16,1.4,1.4,0.65,0.53,0.96,0.96,13.61806,13.61806,7.881,7.43402,5.6436,5.6436,87,87,58,52,23,23,3.44,3.44,1.88,1.55,1.17,1.17,2,2,4,4,6,6,2,2,4,4,3,3,0.285,0.285,0.92,0.99,-300,-300,1794,1794,2927,-182.962,-182.962,2061,12.7,12.7,13,21.7,7.52,7.52,8.86,7.3,57.3,57.3,272.5,235,1074,1074,1495,1246,0.196,0.196,0.421,0.479,0.133,0.133,1,0.0782,1.391,0.7905,1.21,0.919362528,37.28318415
Sm2CoPtO6,Sm,3,Sm,3,Co,2,Pt,4,O,-2,O,-2,NaN,NaN,NaN,NaN,NaN,,-300,-300,0,0,0,0,0,8,8,27,78,62,62,15.9994,15.9994,58.9332,195.078,150.36,150.36,3.5,3.5,1.7,1.44,-300,-300,1.391,1.391,0.819,0.888,1.21,1.21,0.946,1.098,1.098,0.765,1.26,1.26,0.79,9,3,3,10,16,16,1.4,1.4,0.65,0.63,0.96,0.96,13.61806,13.61806,7.881,8.9587,5.6436,5.6436,87,87,58,63,23,23,3.44,3.44,1.88,2.2,1.17,1.17,2,2,4,6,6,6,2,2,4,5,3,3,0.285,0.285,0.92,1.24,-300,-300,1794,1794,2927,-182.962,-182.962,3825,12.7,12.7,13,8.8,7.52,7.52,8.86,21.5,57.3,57.3,272.5,113.6,1074,1074,1495,1768.2,0.196,0.196,0.421,0.133,0.133,0.133,1,0.716,1.391,0.8535,1.21,0.891293791,36.2382632
Sm2CoRuO6,Sm,3,Sm,3,Co,2,Ru,4,O,-2,O,-2,NaN,NaN,2,236.84,NaN,P121/n1,14,10,11,0,0,0,0,8,8,27,44,62,62,15.9994,15.9994,58.9332,101.07,150.36,150.36,3.5,3.5,1.7,1.42,-300,-300,1.391,1.391,0.774,0.888,1.21,1.21,0.946,1.098,1.098,0.76,1.26,1.26,0.79,9,3,3,8,16,16,1.4,1.4,0.65,0.62,0.96,0.96,13.61806,13.61806,7.881,7.3605,5.6436,5.6436,87,87,58,56,23,23,3.44,3.44,1.88,2.2,1.17,1.17,2,2,4,5,6,6,2,2,4,6,3,3,0.285,0.285,0.92,1.145,-300,-300,1794,1794,2927,-182.962,-182.962,4150,12.7,12.7,13,6.4,7.52,7.52,8.86,12.1,57.3,57.3,272.5,381.8,1074,1074,1495,2333,0.196,0.196,0.421,0.238,0.133,0.133,1,1.17,1.391,0.831,1.21,0.901119421,36.60465754
Sm2CuMnO6,Sm,3,Sm,3,Cu,2,Mn,4,O,-2,O,-2,NaN,NaN,NaN,NaN,NaN,,-300,-300,0,0,0,0,0,8,8,29,25,62,62,15.9994,15.9994,63.546,54.938049,150.36,150.36,3.5,3.5,1.75,1.6,-300,-300,1.391,1.391,0.693,0.875,1.21,1.21,0.933,1.098,1.098,0.67,1.26,1.26,0.87,11,3,3,7,16,16,1.4,1.4,0.73,0.53,0.96,0.96,13.61806,13.61806,7.72638,7.43402,5.6436,5.6436,87,87,64,52,23,23,3.44,3.44,1.9,1.55,1.17,1.17,2,2,4,4,6,6,2,2,2,4,3,3,0.285,0.285,0.88,0.99,-300,-300,1794,1794,2562,-182.962,-182.962,2061,12.7,12.7,16.5,21.7,7.52,7.52,8.96,7.3,57.3,57.3,203.5,235,1074,1074,1084.62,1246,0.196,0.196,0.384,0.479,0.133,0.133,4.01,0.0782,1.391,0.784,1.21,0.922359447,37.41052135
